STDR_YYQU_CD,SIGNGU_CD,SIGNGU_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,STOR_CO,SIMILR_INDUTY_STOR_CO,OPBIZ_RT,OPBIZ_STOR_CO,CLSBIZ_RT,CLSBIZ_STOR_CO,FRC_STOR_CO
20233,11590,동작구,CS300029,애완동물,65.0,66.0,3.0,2.0,7.6,5.0,1.0
20233,11590,동작구,CS300028,화초,158.0,158.0,1.3,2.0,1.3,2.0,0.0
20233,11590,동작구,CS300027,섬유제품,81.0,81.0,2.5,2.0,1.2,1.0,0.0
20233,11590,동작구,CS300026,완구,18.0,19.0,0.0,0.0,5.3,1.0,1.0
20233,11590,동작구,CS300025,자전거 및 기타운송장비,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS300024,운동/경기용품,80.0,80.0,0.0,0.0,2.5,2.0,0.0
20233,11590,동작구,CS300023,미용재료,42.0,42.0,0.0,0.0,2.4,1.0,0.0
20233,11590,동작구,CS300022,화장품,332.0,366.0,3.0,11.0,3.6,13.0,34.0
20233,11590,동작구,CS300021,문구,87.0,98.0,3.1,3.0,3.1,3.0,11.0
20233,11590,동작구,CS300020,서적,106.0,106.0,0.9,1.0,0.9,1.0,0.0
20233,11590,동작구,CS300019,의료기기,61.0,62.0,0.0,0.0,4.8,3.0,1.0
20233,11590,동작구,CS300018,의약품,260.0,282.0,1.4,4.0,1.1,3.0,22.0
20233,11590,동작구,CS300017,시계및귀금속,44.0,45.0,2.2,1.0,0.0,0.0,1.0
20233,11590,동작구,CS300016,안경,60.0,79.0,0.0,0.0,1.3,1.0,19.0
20233,11590,동작구,CS300015,가방,44.0,44.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS300014,신발,45.0,47.0,2.1,1.0,0.0,0.0,2.0
20233,11590,동작구,CS300013,유아의류,58.0,58.0,1.7,1.0,5.2,3.0,0.0
20233,11590,동작구,CS300012,한복점,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS300011,일반의류,486.0,490.0,2.2,11.0,3.1,15.0,4.0
20233,11590,동작구,CS300010,반찬가게,231.0,237.0,5.1,12.0,2.5,6.0,6.0
20233,11590,동작구,CS300009,청과상,150.0,152.0,2.0,3.0,2.0,3.0,2.0
20233,11590,동작구,CS300008,수산물판매,834.0,834.0,0.2,2.0,0.8,7.0,0.0
20233,11590,동작구,CS300007,육류판매,152.0,153.0,2.6,4.0,3.9,6.0,1.0
20233,11590,동작구,CS300006,미곡판매,40.0,40.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS300005,주류도매,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS300004,핸드폰,118.0,118.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS300003,컴퓨터및주변장치판매,167.0,167.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS300002,편의점,20.0,354.0,4.5,16.0,3.1,11.0,334.0
20233,11590,동작구,CS300001,슈퍼마켓,356.0,375.0,4.5,17.0,1.9,7.0,19.0
20233,11590,동작구,CS200047,가정용품임대,22.0,22.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200046,의류임대,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200045,비디오/서적임대,10.0,13.0,0.0,0.0,0.0,0.0,3.0
20233,11590,동작구,CS200044,여행사,47.0,47.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200043,건축물청소,102.0,105.0,0.0,0.0,1.0,1.0,3.0
20233,11590,동작구,CS200042,통번역서비스,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200041,사진관,117.0,117.0,3.4,4.0,0.9,1.0,0.0
20233,11590,동작구,CS200040,녹음실,17.0,18.0,0.0,0.0,0.0,0.0,1.0
20233,11590,동작구,CS200039,DVD방,14.0,14.0,28.6,4.0,7.1,1.0,0.0
20233,11590,동작구,CS200038,독서실,191.0,211.0,3.8,8.0,5.7,12.0,20.0
20233,11590,동작구,CS200037,노래방,158.0,159.0,0.0,0.0,2.5,4.0,1.0
20233,11590,동작구,CS200036,고시원,15.0,15.0,0.0,0.0,26.7,4.0,0.0
20233,11590,동작구,CS200035,게스트하우스,5.0,6.0,0.0,0.0,0.0,0.0,1.0
20233,11590,동작구,CS200034,여관,85.0,85.0,18.8,16.0,9.4,8.0,0.0
20233,11590,동작구,CS200033,부동산중개업,923.0,923.0,0.0,0.0,3.1,29.0,0.0
20233,11590,동작구,CS200032,가전제품수리,75.0,75.0,2.7,2.0,0.0,0.0,0.0
20233,11590,동작구,CS200031,세탁소,182.0,216.0,4.6,10.0,2.8,6.0,34.0
20233,11590,동작구,CS200030,피부관리실,232.0,236.0,5.5,13.0,0.8,2.0,4.0
20233,11590,동작구,CS200029,네일숍,99.0,100.0,0.0,0.0,1.0,1.0,1.0
20233,11590,동작구,CS200028,미용실,622.0,665.0,2.0,13.0,1.7,11.0,43.0
20233,11590,동작구,CS200027,모터사이클수리,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200026,자동차미용,30.0,30.0,3.3,1.0,0.0,0.0,0.0
20233,11590,동작구,CS200025,자동차수리,84.0,94.0,0.0,0.0,0.0,0.0,10.0
20233,11590,동작구,CS200024,스포츠클럽,54.0,56.0,0.0,0.0,5.4,3.0,2.0
20233,11590,동작구,CS200023,통신기기수리,23.0,23.0,4.3,1.0,0.0,0.0,0.0
20233,11590,동작구,CS200022,복권방,19.0,19.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200021,기타오락장,47.0,48.0,8.3,4.0,4.2,2.0,1.0
20233,11590,동작구,CS200020,전자게임장,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200019,PC방,42.0,45.0,2.2,1.0,8.9,4.0,3.0
20233,11590,동작구,CS200018,볼링장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200017,골프연습장,40.0,41.0,4.9,2.0,9.8,4.0,1.0
20233,11590,동작구,CS200016,당구장,100.0,101.0,4.0,4.0,5.0,5.0,1.0
20233,11590,동작구,CS200015,세무사사무소,67.0,67.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200014,회계사사무소,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200013,기타법무서비스,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200012,법무사사무소,32.0,32.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200011,변리사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200010,변호사사무소,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20233,11590,동작구,CS200009,동물병원,20.0,20.0,0.0,0.0,0.0,0.0,0.0
